Player ID,PlayerName,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples
121.0,Janoxx,34.176,7.0,0.7,3.271,11.0,7.6,30.0,25.0,0.0,17.0,18.8,17.7,0.7,9.5,0.2,0.2,0.0,2.04,104.4,10
123.0,Konsumenci,37.282,4.8,0.1,3.81,8.5,5.5,28.0,29.0,0.0,20.4,25.1,26.6,6.2,9.5,3.2,0.9,0.3,2.71,121.2,10
124.0,LelPop,40.104,5.0,0.0,3.598,8.25,10.0,8.0,15.0,0.0,21.25,25.25,27.5,6.25,6.75,1.75,1.5,0.75,2.876,115.0,4
125.0,paperyoshi10,44.654,5.1,0.5,3.955,9.2,8.8,27.0,30.0,0.0,28.6,22.7,29.3,0.7,4.2,0.1,0.1,0.4,3.78,115.2,10
128.0,apurplenose,54.05,3.8,0.3,4.046,9.0,12.1,25.0,28.0,1.0,33.2,29.9,36.8,3.6,5.4,1.1,1.0,0.3,3.602,117.1,10
129.0,peeku,50.276,4.0,0.25,4.2,8.75,9.0,11.0,11.0,0.0,31.0,31.75,37.25,6.25,6.0,0.75,0.75,0.5,3.742,124.25,4
133.0,ChrisLefko,35.165,1.5,0.4,4.281,4.5,5.6,27.0,28.0,0.0,29.2,14.1,45.6,16.4,4.2,2.7,3.2,0.0,3.535,121.9,10
134.0,Jakemonkey,40.71,3.4,0.4,4.205,7.3,6.5,28.0,27.0,0.0,24.0,26.2,28.2,4.2,5.5,1.3,0.7,0.5,3.612,122.6,10
136.0,Megu29,22.507,1.0,0.333,3.954,3.667,4.667,7.0,8.0,1.0,18.667,6.667,44.333,25.667,6.0,3.667,4.0,0.0,2.988,114.667,3
139.0,benevelante,33.414,1.667,1.667,4.512,4.333,9.333,6.0,9.0,1.0,30.0,12.667,37.0,7.0,3.333,0.0,2.667,0.333,4.329,127.667,3
140.0,denero,27.994,2.0,3.0,4.366,6.0,5.667,9.0,9.0,0.0,20.667,12.333,31.667,11.0,4.0,1.333,1.333,0.0,3.869,117.0,3
143.0,mahzrunner,42.581,3.0,0.7,4.283,7.5,7.0,25.0,26.0,2.0,30.9,22.2,37.3,6.4,7.1,1.4,1.3,0.1,3.549,124.6,10
144.0,liljakatsuragi,45.408,2.1,0.2,4.409,5.6,8.9,28.0,28.0,1.0,41.3,19.7,48.8,7.5,4.7,1.6,1.5,0.1,3.985,133.2,10
146.0,tapumomo,42.335,3.6,0.4,3.922,9.0,7.4,36.0,17.0,0.0,27.0,21.9,32.8,5.8,6.6,1.1,0.9,0.2,3.425,114.7,10
147.0,thjalago,24.115,4.25,2.5,4.028,7.75,3.5,11.0,12.0,0.0,18.5,8.5,21.25,2.75,6.25,0.75,1.25,0.0,3.485,113.0,4
148.0,uy5gf,28.382,2.571,0.286,4.451,4.714,3.286,17.0,19.0,2.0,20.0,11.0,34.429,14.429,6.857,3.143,3.429,0.0,3.064,108.571,7
149.0,Zozo,50.514,3.5,0.0,4.146,8.3,10.2,28.0,23.0,0.0,30.4,30.0,34.9,4.5,6.2,0.8,1.1,1.0,3.737,118.9,10
150.0,Bommie,44.413,3.0,0.1,4.164,6.9,6.7,28.0,24.0,0.0,40.2,11.2,50.7,10.5,3.3,2.1,1.9,0.2,3.678,115.7,10
154.0,Sayuriii,26.738,2.5,0.5,4.158,5.0,4.5,4.0,7.0,0.0,26.5,4.0,37.5,11.0,6.0,1.5,2.5,0.0,3.693,114.0,2
155.0,Unborned,27.395,2.9,0.5,4.007,5.1,5.2,35.0,20.0,0.0,24.0,8.4,33.1,9.1,6.2,1.7,1.8,0.3,3.482,115.1,10
156.0,Zental,49.696,5.4,0.0,3.77,9.8,12.1,27.0,27.0,0.0,31.5,21.0,34.0,2.5,7.1,0.3,1.0,0.6,3.336,105.9,10
157.0,CM02,31.638,1.8,0.6,4.584,5.3,2.8,31.0,21.0,2.0,27.4,11.4,33.0,5.6,3.9,0.7,0.7,0.1,4.107,122.5,10
159.0,legrandort,37.38,2.0,0.0,4.461,6.1,5.3,30.0,23.0,2.0,26.1,17.5,28.1,2.0,4.1,0.5,0.5,0.3,3.957,118.8,10
160.0,Skychael,35.611,3.9,0.6,3.661,9.3,7.3,29.0,28.0,0.0,25.6,18.0,31.4,5.8,8.2,2.2,1.1,0.5,2.903,121.7,10
164.0,IAmAsianNoob,27.364,1.0,0.3,4.729,2.7,2.9,22.0,30.0,2.0,20.1,11.7,25.5,5.4,2.4,1.1,1.1,0.1,4.013,115.4,10
166.0,gw13,27.488,2.2,0.0,4.033,4.4,5.0,15.0,13.0,0.0,10.8,20.4,12.2,1.4,3.8,0.4,0.2,0.4,2.549,111.4,5
168.0,Lightning,36.097,2.2,0.3,4.574,4.8,5.2,22.0,32.0,2.0,32.4,14.2,38.3,5.9,6.3,1.2,1.6,0.2,3.99,128.9,10
169.0,yashadox,20.87,2.0,1.0,4.125,4.0,3.0,2.0,3.0,0.0,17.0,7.0,24.0,7.0,2.0,2.0,1.0,1.0,3.5,115.0,1
170.0,hubcioskubcio,16.506,1.1,1.1,4.547,3.3,1.3,30.0,23.0,1.0,15.6,3.3,20.3,4.7,3.0,0.7,1.4,0.0,3.931,114.6,10
171.0,JustAWeirdo,27.354,2.3,0.4,4.446,5.1,4.1,25.0,29.0,2.0,21.8,12.9,26.2,4.4,5.2,1.1,1.6,0.3,3.742,126.1,10
172.0,oolli,30.876,1.2,0.4,4.561,3.9,5.0,23.0,33.0,0.0,31.5,6.0,43.4,11.9,4.7,1.4,1.8,0.0,3.955,120.8,10
174.0,TateyamaAyano,21.751,1.8,1.5,4.517,4.1,2.8,27.0,28.0,1.0,19.7,9.7,30.7,11.0,5.8,1.7,1.2,0.1,3.432,135.6,10
175.0,Kirox,35.118,2.286,0.143,4.111,5.571,6.0,22.0,15.0,0.0,28.286,9.143,37.857,9.571,4.0,1.714,1.857,0.143,3.488,106.286,7
176.0,Spitzell,40.859,2.3,0.3,4.486,6.0,7.5,22.0,33.0,2.0,36.1,19.4,42.3,6.2,4.8,0.7,0.7,0.3,4.28,134.9,10
177.0,oh95,45.663,2.333,0.167,4.128,7.0,11.333,16.0,17.0,1.0,27.667,30.5,34.5,6.833,5.167,0.833,2.333,0.5,3.581,128.167,6
179.0,Floth,37.102,3.8,0.5,3.949,7.9,7.5,33.0,21.0,1.0,25.6,18.4,33.9,8.3,7.0,1.9,2.8,0.2,2.935,118.2,10
180.0,psirockin,25.57,2.3,0.7,4.243,5.3,3.7,21.0,32.0,1.0,21.5,6.5,33.5,12.0,7.4,2.8,2.2,0.0,3.245,110.4,10
181.0,Yolowolf75,35.737,2.3,0.8,4.089,7.0,6.2,29.0,28.0,1.0,33.5,13.1,55.5,22.0,6.0,3.2,4.2,0.1,3.44,128.7,10
182.0,Serecola,29.071,1.667,0.333,4.143,5.0,5.333,9.0,8.0,0.0,19.667,15.333,32.0,12.333,3.667,0.667,2.0,0.0,3.372,121.333,3
191.0,redeyes,47.537,3.1,0.3,4.021,7.1,12.5,30.0,24.0,0.0,42.1,17.6,50.4,8.3,6.3,1.3,2.2,0.3,3.661,126.0,10
199.0,BijouKoseki,32.751,1.3,0.7,4.617,4.9,3.4,25.0,28.0,2.0,24.2,18.9,34.5,10.3,4.9,2.1,1.9,0.0,3.636,131.2,10
200.0,Nefregar,22.558,1.429,1.0,4.197,4.857,3.571,15.0,24.0,0.0,23.143,2.286,32.714,9.571,4.0,1.857,2.143,0.0,3.541,113.0,7
201.0,rorf,35.246,4.1,0.2,3.745,7.7,6.8,28.0,25.0,0.0,21.9,15.1,26.1,4.2,6.3,1.0,1.3,0.0,3.028,105.1,10
205.0,TBDhater,37.821,2.5,0.1,4.403,7.4,6.2,28.0,27.0,1.0,41.1,10.0,54.5,13.4,5.5,2.1,3.6,0.0,3.667,132.8,10
207.0,Wolbachia,16.456,2.5,0.667,4.043,4.333,2.5,13.0,22.0,0.0,14.333,6.167,24.0,9.667,8.167,1.5,2.333,0.0,2.905,125.333,6
214.0,Torradinhas,35.562,4.4,0.7,4.023,8.5,5.8,27.0,30.0,0.0,29.9,14.5,38.3,8.4,6.2,1.8,2.4,0.0,3.202,124.7,10
217.0,ShelterRin,45.158,2.1,0.0,4.227,5.6,10.7,24.0,33.0,1.0,26.3,31.2,31.3,5.0,4.4,1.8,1.3,1.1,3.662,126.5,10
220.0,Bofu,52.99,5.444,0.0,3.986,9.556,11.444,25.0,23.0,0.0,29.222,34.444,30.111,0.889,5.556,0.444,0.0,1.0,3.654,120.222,9
221.0,Neumann,50.616,2.0,0.0,4.212,8.0,10.5,5.0,4.0,1.0,37.0,23.5,42.5,5.5,4.5,1.0,1.0,0.0,3.823,119.5,2
223.0,VuhrCulls,35.874,2.4,0.3,4.337,6.2,4.8,29.0,27.0,1.0,32.4,12.8,36.0,3.6,5.5,0.7,0.4,0.0,4.008,126.4,10
225.0,MythAndroid,26.404,1.6,0.1,4.193,3.8,4.7,29.0,27.0,1.0,27.2,3.7,48.6,21.4,4.6,4.2,3.5,0.0,3.267,118.1,10
226.0,Jessi,37.932,3.75,1.0,4.048,10.5,5.25,16.0,4.0,0.0,26.25,13.5,28.25,2.0,7.25,0.25,0.5,0.0,3.553,104.75,4
228.0,Dry,35.984,2.9,0.5,4.133,6.9,8.4,23.0,29.0,3.0,40.0,7.4,54.2,14.2,6.4,2.1,1.9,0.0,3.758,131.5,10
230.0,BigSmo,32.868,3.5,0.3,3.832,7.4,5.3,31.0,22.0,0.0,24.6,8.1,38.8,14.2,6.0,1.8,3.1,0.1,3.161,99.7,10
236.0,Serozero,33.255,3.9,1.1,3.999,6.8,7.3,30.0,25.0,0.0,29.5,13.6,35.1,5.6,6.2,0.5,1.3,0.3,3.46,128.9,10
238.0,Progenitor,53.176,3.8,0.0,4.067,9.0,10.9,22.0,30.0,0.0,37.3,23.4,43.6,6.3,5.6,2.0,2.0,0.5,3.573,114.5,10
239.0,yonyon,19.357,2.2,1.2,4.188,4.3,3.1,26.0,30.0,1.0,19.9,4.3,26.4,6.5,4.2,0.9,1.3,0.1,3.669,124.9,10
241.0,yasashiikumo,38.413,2.4,1.2,4.452,6.3,5.6,25.0,30.0,1.0,27.1,22.5,33.6,6.5,4.7,1.1,1.1,0.4,3.886,128.6,10
244.0,KNotAnyMore,38.515,2.0,0.6,4.437,6.4,6.2,29.0,22.0,1.0,29.4,17.1,37.1,7.7,3.9,0.8,1.5,0.0,3.723,119.5,10
247.0,Shadow,41.106,2.3,0.6,4.525,6.9,5.4,27.0,30.0,2.0,36.9,17.6,43.2,6.3,4.1,1.1,0.9,0.0,3.843,132.5,10
250.0,md22,39.251,1.9,0.2,4.147,4.9,7.2,29.0,25.0,0.0,8.2,37.4,8.8,0.6,0.9,0.1,0.1,1.7,4.429,115.1,10
254.0,Pengvinen,18.478,2.0,1.0,4.176,4.0,4.0,3.0,2.0,0.0,11.0,6.0,15.0,4.0,3.0,1.0,0.0,0.0,3.667,92.0,1
255.0,jung_wheein,38.461,3.667,0.333,4.037,7.667,7.333,6.0,10.0,1.0,20.333,26.667,21.0,0.667,3.0,0.333,0.0,0.333,3.329,121.667,3
259.0,Patoche49,41.276,1.9,0.0,4.51,6.1,5.6,31.0,26.0,1.0,34.2,18.3,38.1,3.9,4.1,0.8,1.0,0.2,4.056,127.0,10
260.0,AnotherWish,32.943,2.2,0.4,3.778,7.4,7.4,29.0,25.0,1.0,32.3,5.2,43.5,11.2,6.4,1.8,2.1,0.0,3.326,112.5,10
268.0,civiltwlight,56.085,6.1,0.1,3.477,13.6,16.8,30.0,26.0,0.0,18.6,49.4,23.3,4.7,8.2,1.8,1.6,1.4,2.394,120.3,10
269.0,icefeed2,32.623,1.333,0.0,4.748,4.333,2.667,11.0,3.0,1.0,24.333,14.333,31.0,6.667,3.0,1.667,0.667,0.0,4.147,119.0,3
274.0,Mami,48.96,5.7,0.3,3.876,10.0,11.2,27.0,28.0,0.0,20.0,38.4,22.9,2.9,7.7,0.6,0.9,1.4,3.101,118.6,10
276.0,hmsuis,47.476,3.0,0.2,3.954,8.6,10.9,24.0,35.0,0.0,27.6,30.3,33.0,5.4,4.2,0.8,1.6,0.4,3.607,121.3,10
277.0,chemist,38.133,3.9,0.3,4.14,7.2,6.2,29.0,22.0,2.0,15.4,26.6,16.3,0.9,4.5,0.3,0.2,0.5,3.127,110.3,10
285.0,miiarad,48.648,3.3,0.0,4.118,7.7,11.7,26.0,26.0,3.0,28.9,33.3,31.7,2.8,5.1,1.1,0.6,0.7,3.602,128.5,10
286.0,Lakumix,37.156,4.7,0.1,3.981,9.4,6.3,26.0,28.0,1.0,26.4,16.4,29.9,3.5,6.9,1.2,0.7,0.6,3.325,115.5,10
289.0,Provenance,38.032,4.5,0.1,3.86,9.4,7.5,29.0,25.0,0.0,27.7,15.1,30.8,3.1,6.9,1.0,0.5,0.1,3.251,112.3,10
290.0,ac9123,36.795,2.0,0.0,3.942,7.25,6.75,9.0,12.0,1.0,26.5,15.75,30.25,3.75,5.75,0.5,0.5,0.25,3.568,115.25,4
291.0,ss_r_white_pony,40.912,4.9,0.1,3.944,8.7,8.5,26.0,29.0,0.0,25.1,22.5,27.2,2.1,7.6,1.1,0.4,0.1,3.08,115.5,10
292.0,FeyFey,28.036,4.6,0.6,3.665,8.3,5.5,35.0,23.0,0.0,26.7,8.2,42.8,16.1,8.4,2.8,2.5,0.4,3.035,123.4,10
307.0,kaededayo,54.708,3.7,0.1,3.949,9.4,16.3,24.0,33.0,1.0,37.0,36.3,39.3,2.3,3.6,0.5,0.7,0.5,3.75,133.2,10
311.0,beautiful,47.197,2.5,0.375,4.204,7.5,8.375,19.0,21.0,1.0,18.375,40.375,20.75,2.375,5.0,0.75,0.75,0.375,3.459,123.875,8
316.0,HakuiKoyori,31.813,2.2,1.0,4.158,4.5,5.3,24.0,26.0,2.0,22.6,15.1,34.6,12.0,4.6,1.3,1.6,0.2,3.454,117.2,10
318.0,Nephirea,52.521,3.3,0.1,4.098,8.0,12.2,21.0,28.0,3.0,28.7,34.7,29.5,0.8,4.8,0.3,0.2,0.7,3.8,120.1,10
320.0,YunnN,39.555,3.667,0.667,3.948,7.333,9.333,9.0,7.0,0.0,28.0,19.333,28.667,0.667,4.333,0.333,0.0,0.0,3.414,119.667,3
321.0,jaimeywea,43.992,2.8,0.3,4.361,6.4,9.7,28.0,25.0,1.0,32.7,25.7,37.6,4.9,5.4,0.9,0.9,0.3,3.893,131.4,10
322.0,Catge,36.471,1.7,0.2,4.874,4.9,2.4,29.0,25.0,2.0,27.3,16.3,30.2,2.9,2.5,0.5,0.8,0.1,4.453,119.7,10
325.0,Swapin,42.743,2.3,0.2,4.168,6.3,7.9,23.0,30.0,0.0,28.4,21.2,37.0,8.6,4.6,1.8,2.0,0.1,3.552,113.3,10
326.0,pomo,38.507,4.5,0.1,3.915,8.9,7.7,27.0,28.0,0.0,31.8,12.8,44.0,12.2,7.1,3.1,3.0,0.3,3.177,116.1,10
327.0,Flato,49.806,2.556,0.0,3.981,7.333,10.778,25.0,21.0,1.0,28.333,26.889,35.556,7.222,4.0,1.111,2.667,0.333,3.423,110.444,9
328.0,tskr,33.679,3.6,0.3,3.945,7.0,5.7,26.0,30.0,0.0,26.5,10.0,44.3,17.8,6.2,4.3,4.1,0.3,2.95,108.2,10
330.0,_nadeshiko,39.527,2.5,0.3,4.069,6.8,8.5,24.0,27.0,1.0,16.6,30.6,18.5,1.9,5.4,0.5,0.6,0.3,3.491,119.9,10
334.0,2skr,30.523,5.5,0.2,3.778,8.2,4.6,26.0,31.0,0.0,20.6,14.7,22.1,1.5,8.9,0.6,0.2,0.4,2.9,114.4,10
335.0,xeyz,34.3,1.1,0.3,4.415,4.7,3.9,28.0,23.0,3.0,38.5,4.2,82.8,44.3,7.9,7.3,7.9,0.0,3.167,123.6,10
336.0,fiftypercentweeb,41.315,1.222,0.222,4.292,5.556,6.444,25.0,25.0,1.0,34.444,19.222,45.0,10.556,4.889,1.889,2.0,0.444,3.813,127.667,9
338.0,ranny,25.03,3.4,0.9,4.04,6.3,3.4,27.0,26.0,1.0,16.9,12.6,23.7,6.8,8.4,2.8,1.0,0.1,2.709,117.4,10
343.0,inta,26.846,2.9,0.6,4.098,6.0,4.1,30.0,25.0,0.0,21.1,10.6,26.5,5.4,5.2,1.1,0.8,0.1,3.433,118.9,10
344.0,Naizuri,41.686,1.2,0.0,4.384,4.8,6.5,26.0,24.0,1.0,28.8,21.1,33.8,5.0,2.7,0.4,1.9,0.1,3.957,115.7,10
347.0,Selaph,50.486,4.6,0.6,3.916,8.4,11.8,13.0,13.0,0.0,28.4,31.0,30.4,2.0,5.8,0.2,0.6,0.8,3.546,116.2,5
348.0,Heleos,32.846,2.9,0.0,3.827,6.3,6.2,28.0,26.0,1.0,23.9,11.3,30.0,6.1,6.9,1.3,2.1,0.2,3.065,106.1,10
349.0,Porte,30.568,3.9,0.8,4.025,6.9,7.1,31.0,25.0,1.0,24.2,14.9,28.3,4.1,6.9,1.0,0.9,0.2,3.169,128.0,10
351.0,kabigon,66.471,5.0,2.0,4.478,10.0,18.0,4.0,2.0,0.0,52.0,61.0,52.0,0.0,0.0,0.0,0.0,3.0,4.692,170.0,1
353.0,Solosion,42.488,1.9,0.5,4.313,6.2,6.2,22.0,30.0,0.0,24.5,27.8,27.3,2.8,4.5,0.3,0.6,0.4,3.991,122.5,10
356.0,Isekaijoucho,40.035,2.2,0.6,4.283,6.6,6.5,26.0,24.0,1.0,27.3,19.9,40.5,13.2,4.4,0.9,2.3,0.6,3.783,117.5,10
357.0,chommy,31.182,4.0,0.5,4.206,6.3,6.4,27.0,27.0,2.0,20.3,16.8,21.0,0.7,7.6,0.1,0.3,0.2,3.538,119.9,10
358.0,mangoss,46.426,2.6,0.1,4.266,6.7,8.8,30.0,25.0,1.0,33.8,23.4,41.3,7.5,4.8,0.7,1.8,0.2,3.75,123.2,10
363.0,Wiwmek,12.721,1.167,0.333,4.004,2.5,2.667,13.0,21.0,0.0,11.167,3.333,34.667,23.5,4.333,1.667,2.333,0.0,3.132,116.167,6
364.0,I_dont_like_loli,37.61,1.5,0.6,4.469,5.4,4.5,24.0,31.0,1.0,25.5,20.4,31.1,5.6,2.6,0.7,1.0,0.0,3.859,122.8,10
366.0,AitsukiNakuru,49.315,2.5,0.2,4.16,8.2,10.1,31.0,24.0,2.0,40.4,17.3,51.5,11.1,4.7,1.8,3.3,0.4,3.66,117.2,10
367.0,PotassiumF,38.854,2.8,0.2,4.198,5.9,7.8,26.0,32.0,0.0,33.2,14.9,35.4,2.2,5.5,0.2,0.9,0.3,3.915,122.3,10
368.0,arpia97,36.202,1.8,0.3,4.3,5.1,5.7,25.0,26.0,2.0,29.2,12.7,42.2,13.0,4.2,2.4,2.3,0.0,3.413,117.0,10
369.0,florenz,44.355,2.0,0.5,4.124,6.3,9.5,25.0,28.0,1.0,22.5,30.1,33.8,11.3,5.5,1.9,3.3,0.4,3.549,119.6,10
370.0,Andrey_K,32.365,3.875,0.625,3.716,8.375,6.625,27.0,18.0,0.0,22.0,15.375,25.5,3.5,5.5,0.5,0.5,0.25,3.336,116.5,8
373.0,harges,45.89,2.9,0.4,4.073,8.5,9.3,30.0,27.0,1.0,26.4,34.0,28.5,2.1,3.2,0.3,0.4,0.7,3.924,129.7,10
376.0,qwecocacola,43.391,2.6,0.1,4.294,6.7,8.4,21.0,32.0,2.0,30.8,27.5,32.8,2.0,6.0,0.5,0.5,0.1,3.976,134.4,10
378.0,erzakuran,8.958,0.6,1.5,4.341,2.5,0.4,27.0,28.0,1.0,8.8,1.6,13.1,4.3,2.9,0.6,0.6,0.1,3.722,115.8,10
379.0,CipherKai,59.873,3.1,0.0,3.986,8.4,17.8,24.0,32.0,0.0,51.7,27.0,57.8,6.1,4.4,1.6,1.5,0.4,3.801,131.1,10
381.0,Goko8765,19.71,2.1,0.6,3.934,4.4,3.0,30.0,24.0,0.0,17.8,5.4,31.8,14.0,6.7,2.3,3.0,0.0,2.991,116.1,10
382.0,Shiku,32.5,0.444,0.222,4.616,3.444,4.111,31.0,15.0,1.0,24.667,13.556,36.333,11.667,3.222,1.444,1.778,0.0,3.932,117.889,9
383.0,molneya,17.53,3.0,0.167,3.371,5.667,2.833,15.0,19.0,0.0,15.167,3.167,19.667,4.5,5.167,1.333,0.833,0.0,2.908,102.667,6
388.0,Tsuni,17.735,1.5,2.5,4.25,4.0,3.5,6.0,5.0,0.0,17.0,5.0,38.0,21.0,9.0,5.0,3.0,0.0,3.204,125.5,2
